candidate_id,control_candidate_id,pair_id,exact_identity,route_id,skeleton_id,policy_id,seed,source_family_signature,operator_path_hash,expression_depth,clock_namespace,signal_coverage_status,exact_behavior_identity,behavior_cluster_id,admission_rank,admission_policy,performance_accessed_for_admission
cn.comp.548bd757dc3e3e38f335,cn.comp.548bd757dc3e3e38f335.control,cn.pair.6d2ed7001647760a49bf5c0c9bd74dd2,061a6bbb7794c4a0bc49d37e751fa54edf94bd587cb393c27ec014c7a4077bdf,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,stratified_typed_random,31415,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,062ad17b9a64084dc050b433,1759,10437,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a77ae30458b9143d3f90,cn.comp.a77ae30458b9143d3f90.control,cn.pair.b50cc0cbb9a92881362b7991d421016f,05e71d4076a1f0060dd4b17d624940c7f4728e4669d04730daf899deb0a88e2e,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_interaction,uct_ucb_structural_search,65537,lagged_daily_context|raw_1min,4a07945ddb844c85264d14d7dedbe87cc830e84d342f40279ac786a08ba7820e,3,active_bar,qualified,d6254df903412a847b56cf47,21,10438,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.53b285c9faef11c67d9e,cn.comp.53b285c9faef11c67d9e.control,cn.pair.6e7ebb15eaf8ee6326db09cc0f43d654,cacb849fc2f71d3a56df129548262bafe23877bb6939e6261fa99a550646376d,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,1729,canonical_fundamental_working_capital|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,190c4f884a7a50b7a7641cd7,7374,10439,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.db2ea60fe5a52a5cccf6,cn.comp.db2ea60fe5a52a5cccf6.control,cn.pair.f7ddbce88f25e922bd33edce7e32c8bb,72dd457c4cdd29a3501b4a74df91f763b6db724f98b58efdfdc6ffbef85e3961,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,uct_ucb_structural_search,2718,lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,077dd1d2fe5c7b204d015117,11075,10440,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1df3cde61491e5b2ef17,cn.comp.1df3cde61491e5b2ef17.control,cn.pair.1a97ff112472399d45bd6bd29296cbbc,07ce70b53b72d9af0e610e18bd6b88603df67ec3882bc4eeb4069df8a41bdca2,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,diversity_preserving_cem,2718,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,8a4c2f6c80172e77471cb958,663,10441,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2a7035bde009278a99f9,cn.comp.2a7035bde009278a99f9.control,cn.pair.96928d0c5e719fb6426fd78a30019bf3,dbb55551dd752c4307e0337ec5a9abe5f3887a5b9acad45320072b584dd71a15,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,diversity_preserving_cem,31415,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,fb128a1aff02cd0316fb2661,5,10442,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b7e3d1c0f6dc5cc583d7,cn.comp.b7e3d1c0f6dc5cc583d7.control,cn.pair.755c1a21a5617a4aaf361b17831de322,f56f7148ea4701ba8d5e46e126c800255d6f88ed4f5ecd211227de7c881b4c3d,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.delta,evolutionary_mutation,65537,canonical_fundamental_growth,1850e80d30c17581afe9cffc7eb4cc939f1587ce647f362a5620cf8dbbf219ed,2,stock_session,qualified,3a1a5ffac84b711d5c115c9b,10138,10443,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.cb91e4510f2664040375,cn.comp.cb91e4510f2664040375.control,cn.pair.7f29ae625682979ed5b63aeb8ffbccab,6a3eafea05d6925a6530e9acb4528dd825af0917b8f5faad43111d8b7a9b0214,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,1729,canonical_fundamental_cashflow_quality|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,e6e13c87bd188b251f2e54e8,7614,10444,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5b452657f1ac5b8ecc50,cn.comp.5b452657f1ac5b8ecc50.control,cn.pair.563f580ce8ca9f911e384acf07c70106,b0adb90b0ba52084849e16e2663c0de67d826b6ee4c0e04d8e24da0f36cd3f1f,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,uct_ucb_structural_search,2718,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,c6a9b680bc3c00dfc57a3963,1819,10445,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.258b1d734fc4ce173092,cn.comp.258b1d734fc4ce173092.control,cn.pair.ecac94188f26cc590b38aee96bea8759,dac11f28812d92510bcb56419435dcc67ae0e938df3e0402ade66c044e4dc377,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,uct_ucb_structural_search,31415,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,3fb32b403d64232e9328e683,3,10446,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.68e29fec7fe31059862b,cn.comp.68e29fec7fe31059862b.control,cn.pair.317b1e385fe1b84620260b8a366fef7d,55f46d51b099efc5e144894a285420ad3f855d591024cce602b59a1748dd8d6f,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.delta,evolutionary_mutation,31415,canonical_fundamental_growth,1850e80d30c17581afe9cffc7eb4cc939f1587ce647f362a5620cf8dbbf219ed,2,stock_session,qualified,e459199691821290090cbb9e,5754,10447,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0a34ae2fd6f2d54c406f,cn.comp.0a34ae2fd6f2d54c406f.control,cn.pair.46666b4d2b4ed27c6f74dc0a5e85a88a,26c74539575996c7853b958d392caee851e30bee8e25708acfcdade76e94e572,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,65537,canonical_fundamental_leverage|canonical_fundamental_working_capital,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,fbc97a4472f7e55a71279f15,4961,10448,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7f33f1da051523eba039,cn.comp.7f33f1da051523eba039.control,cn.pair.287aa192d249f59f8134d3ef73af5c22,1aa4b294da02c6badc1663eccf443753a1b892176b6b2f65a02d9b326514eb79,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,evolutionary_mutation,1729,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,fffb3445bada09cec00af94c,528,10449,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1ac31f6efdb3d4b53215,cn.comp.1ac31f6efdb3d4b53215.control,cn.pair.56043538f99b7574c4279ece536507df,f61ba1bad5546ec5066819a4b91bdee8b01fb91cb278b77d0478099c2f45ee1f,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,2718,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,83fa81dce154df64a8f85b9a,73,10450,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.ee26ba4333bca75e0ec8,cn.comp.ee26ba4333bca75e0ec8.control,cn.pair.7ae42bfb5d42994d3e5da0d66c7a136f,2198c0147ddfdc40b62392d1ff55df76c567810c0c9d0a78fe40528f88287734,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.delta,uct_ucb_structural_search,1729,canonical_fundamental_growth,1850e80d30c17581afe9cffc7eb4cc939f1587ce647f362a5620cf8dbbf219ed,2,stock_session,qualified,b661ba3262aef356c3df34a0,11533,10451,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2f23be027f4f18c41adb,cn.comp.2f23be027f4f18c41adb.control,cn.pair.2f21c930f3bf4d46028444f5b145936f,c8f7ed5638dfead9892fecbb66226393546a171baeb402adc6e43b0557212cec,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,31415,canonical_fundamental_operating_efficiency|canonical_fundamental_profitability,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,68bd51246cf18d37838a0a22,6209,10452,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.71aba3a751baa9d0d216,cn.comp.71aba3a751baa9d0d216.control,cn.pair.5b130b9648b6547db8f39418a846c65b,8777b3fa42f59bfe461bb91814f022f0ba666475089d66c478941a4fd2776dc8,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,diversity_preserving_cem,65537,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,b6827b340c53ee12a0ef55c2,1251,10453,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.653151343240dc2f5d9d,cn.comp.653151343240dc2f5d9d.control,cn.pair.9515fff2c862382034a6bb9ca3909e30,780243dfd2991160118027b4d3a57a76b00ecd133ff3557819996df911f21443,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_interaction,stratified_typed_random,1729,lagged_daily_context|raw_1min,4a07945ddb844c85264d14d7dedbe87cc830e84d342f40279ac786a08ba7820e,3,active_bar,qualified,1024abd1fdc7d02b8562cf49,21,10454,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4c6d15fcc193e67e824f,cn.comp.4c6d15fcc193e67e824f.control,cn.pair.a21bec82d3b3f146620d07a04b61d9e1,459d7f933665978a68183d66e3628c364bf9d6cec2e61071ec6a0ed34fc948e5,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,65537,canonical_fundamental_capital_investment,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,e3d6fea9218e0ea4683842f5,7141,10455,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f254349e383e249d9d60,cn.comp.f254349e383e249d9d60.control,cn.pair.d4a0982b564cc36c0942abde253a9e24,04be926a26a7662df51136e3c85d9e92d796da3cb22bf2342e5a8d7f6cdff4b1,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,diversity_preserving_cem,31415,canonical_fundamental_liquidity_solvency|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,f01295b2a845d6dab91bcd04,11639,10456,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e49c711b5904468759e6,cn.comp.e49c711b5904468759e6.control,cn.pair.aa73f1946e5b9ba128b222fb10b1b2c1,90392d0adb59ec327c21e0e31398358e207f2a6200b24ef844f031470398f99b,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,diversity_preserving_cem,65537,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,12399a453d557398cc9f35ea,4207,10457,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.780bd9bf327badf8ec94,cn.comp.780bd9bf327badf8ec94.control,cn.pair.036fd5366251eb7ed89e5e060fe82544,9d2a04a749be154c7a03f911097edb6fb9dafe490f3518775028500f4f985246,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,evolutionary_mutation,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,8e67d42a34252ff1f68ca496,495,10458,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.171ec37bfe8b36e4b877,cn.comp.171ec37bfe8b36e4b877.control,cn.pair.b21b800763a53e381f60c0a6881430fe,622b4bcce4599d569465d576c6f1ec174ccbc7f06e05b510e41d79074d82fd2a,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,uct_ucb_structural_search,1729,canonical_fundamental_growth,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,91af9e190acbe25e283a571f,5414,10459,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.615d6a7809268cd5ad3d,cn.comp.615d6a7809268cd5ad3d.control,cn.pair.e9d46e0e6e23a8ad03d719a8de01a661,8a482a610b0bf9a8b15aabeaadb28e71c743745ce02b8c452afa2cbbfe33c957,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,1729,canonical_fundamental_cashflow_quality|lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,427990b2d5a8932cd9cff76e,7765,10460,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d06524388d88ac8175f4,cn.comp.d06524388d88ac8175f4.control,cn.pair.a7ecbab0f6146e68003733b835410054,b39370d4744601d7a486b8e182334756b5ff7cb04bfad8bd360c2ea1f6991d5f,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,uct_ucb_structural_search,1729,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,087f0e858392e0aa19fd22a5,3925,10461,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9e1a78811a5ab85a1e79,cn.comp.9e1a78811a5ab85a1e79.control,cn.pair.f5ceab384d9fcf7f181a0ec58610f9d7,92d5c2195bf330927d775c124bc5223dac987acf78d5fbaeeda836af2bd7ce50,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_age_response,stratified_typed_random,65537,lagged_daily_context|raw_1min,4c80b52d29d2e3265a0dc4e47f321591b40bfeafbdfbfc80666c12ca11a40f23,4,active_bar,qualified,0026cdbd16fca570914c9cea,21,10462,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c3e535b25c9f70d12661,cn.comp.c3e535b25c9f70d12661.control,cn.pair.3f5316fa3f825b1705ea6b7470332b61,8d179fde4175fdef9a811d5162c5c8d2bc5cbe7b8c6351a96a0ee4657fce031d,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,evolutionary_mutation,1729,canonical_fundamental_growth|canonical_fundamental_leverage,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,af95bcc2df69f6a4c57a8f6a,10444,10463,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f5585247c8023adb5fdd,cn.comp.f5585247c8023adb5fdd.control,cn.pair.4276577fe3698eeda5e08abd4e8e46b5,71c2137047aa006d6df1f00051c97927bb7334f455d28a810d27463bbc5c8959,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,2718,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,3493100e9d6cf1be459c6911,11713,10464,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c7ea5a9bd69a2a46ab0c,cn.comp.c7ea5a9bd69a2a46ab0c.control,cn.pair.09583e2c9133e60dad8264ea5a5cea7c,1908a5ed50c8dc1aa452c19b323616667a76e33dd72555e68fad7a5dcd894bac,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,evolutionary_mutation,1729,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,8b84ca79db47f5d1a629d196,3790,10465,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.33529df65a84124953a4,cn.comp.33529df65a84124953a4.control,cn.pair.4889fea10ba63b17b5788500af4aec28,f847b5b4c67bad5d1f79a41002a7ebe876f443e897b5b22b5264ee2305667e15,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,stratified_typed_random,2718,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,098ac938a723b304d2a9918e,15,10466,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5fff6b68be792bda2451,cn.comp.5fff6b68be792bda2451.control,cn.pair.7c009a74d14fe8dff983d7d87c8362b2,8bbe0a12154f2eb8d171e2553290a96e85f4fd6d000e62d109d1581b33cb5e8a,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,stratified_typed_random,31415,canonical_fundamental_growth|lagged_daily_context,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,f263d0e40b52bae808a6fb3b,7724,10467,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e77cf9b7722ba2c5b846,cn.comp.e77cf9b7722ba2c5b846.control,cn.pair.62a5cb21af8f9931157d266c7a2c9904,5d65e2193f482623a706ecf078d1ccb204d5662376a56f8930dd759004736d29,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.masked_normalized_level,evolutionary_mutation,65537,lagged_daily_context,3a52a3072b6b4a9c89ab271146aa5c3824ac33c908c9332868462d82e94c3d69,1,stock_session,qualified,bb03ad3efb758988e30a4b15,11382,10468,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.05d00c00d246c6f12554,cn.comp.05d00c00d246c6f12554.control,cn.pair.8946092401996df4b790f58ff82a0431,f9870ef21428194bff37f11a0cd43477d4d328d768334ff1812c1048f7ae48b6,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,stratified_typed_random,1729,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,6ff94f265911652b0c83d9f8,151,10469,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.44f03e4f4db579c6a5f4,cn.comp.44f03e4f4db579c6a5f4.control,cn.pair.b012acb31c96a5266d185a555ccbd604,c440189a5a2fa7889624ccf6d98d97b42022bd3670d540c96971b70af11dce29,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,evolutionary_mutation,65537,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,9fba138894a8c3d9cce65179,94,10470,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3796ed0be4445d762314,cn.comp.3796ed0be4445d762314.control,cn.pair.b4e40b0b30daf74d75fac0bad1a4117a,0dd7665269469f72eb49ef502d7197dffad71e64bc7dd670d4de7b376e38d883,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,65537,canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,b8f41bca041e862613c4f2ed,6482,10471,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.77e82b64948b2ddbab8a,cn.comp.77e82b64948b2ddbab8a.control,cn.pair.19b2ec4aeff00ab5157d62a151c50076,0709153a1d5197200c8514b6ac07e837bdec2182891834729c7aad815c3345e1,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,evolutionary_mutation,31415,canonical_fundamental_operating_efficiency|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,191649842eae71044a29f668,8426,10472,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b3f0c87dc3ebc86263e4,cn.comp.b3f0c87dc3ebc86263e4.control,cn.pair.1c4bb4713de57173b2a4f8d1f55c1448,bdf65effd3ebb4fc539c5c523445c33e9d9d4eef2eeb7d78c762448118ad97a7,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_multiscale_relation,diversity_preserving_cem,1729,firstN|raw_1min,822e4465462976fd115a9424d0386d881d757e622d9747f8f8e16799b79f4766,2,active_bar,qualified,f93b407400440e09e7e1bf01,3460,10473,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.fc4ea35a9076f77f3fe3,cn.comp.fc4ea35a9076f77f3fe3.control,cn.pair.6c8df49b15cf5d7e8a96c578d0baf58c,7b3a66002f4abb119c5589d3bd2d92ae6f5fa80379551ca2cbded222993692a8,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,31415,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,9fba138894a8c3d9cce65179,94,10474,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.45c9c71150adb114f83a,cn.comp.45c9c71150adb114f83a.control,cn.pair.e7a12bf617f08ee205d002e8192f69a4,3ca77f36a5be03ebbbbfd130b00c3ada676024187fd50208a0706c7bb65535ce,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,31415,canonical_fundamental_capital_investment|canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,958e758927db91525dcc570a,6941,10475,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.990fd666332397500fe9,cn.comp.990fd666332397500fe9.control,cn.pair.eb9c9aa0e06dc3ec1c54604e92c8a824,2669c54d174d824b191dbdf044fd4110e76fee09d3c69b7ab846f8e45e2b5c6e,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,evolutionary_mutation,1729,canonical_fundamental_capital_investment|canonical_fundamental_shareholder_structure,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,b035337bdc60e1b00673a7f4,6158,10476,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0bd9db9ca0e7af58a270,cn.comp.0bd9db9ca0e7af58a270.control,cn.pair.e1f52e9605ab9870e2ddc513df703d7c,11681a71fac0baa457f8e0997328efb6e4c52674f31ab7284b46be8cc189e1bf,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,uct_ucb_structural_search,65537,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,d8dd6ad8f35916163ef3e706,279,10477,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.dd7694b5b47e190e8762,cn.comp.dd7694b5b47e190e8762.control,cn.pair.c7c06c0146793f42943a02d943eccd54,8eb07ed3d7d7fea6bcc8553df1e5bd9e69b6d6efd463c520f2d2e53fe335b0f7,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,65537,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,098ac938a723b304d2a9918e,15,10478,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.17b5bec9aa7f3aec233c,cn.comp.17b5bec9aa7f3aec233c.control,cn.pair.b9b71bcace52496edf4a19ef24ae0b45,7527ffdcc7a965fbc64e63dcfae6d8ec4cdc59066e485a6b64c24448a2576a37,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.short_long_change,stratified_typed_random,65537,canonical_fundamental_profitability,0a47750711292cfbf04d40236ce40e3781e44f8a9f8af62e58132994f97e71df,4,stock_session,qualified,b94af527c3e1903e8d5e08e2,5438,10479,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8a77f2b0735efd230d66,cn.comp.8a77f2b0735efd230d66.control,cn.pair.bbd81d730be33058fec67ab47fe3e308,6b776d5e302bf5d97dbb9dc7990f485d122fa9ad279d3a8baeddfb58cc3dc14d,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,uct_ucb_structural_search,2718,canonical_fundamental_profitability|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,9486ff945d84fdbb9aae3b32,7111,10480,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f7dafcb3fae4096ce946,cn.comp.f7dafcb3fae4096ce946.control,cn.pair.91ac2857068d37551f82b7f5eed0b482,b5b7ee660cee0ecadaf3a6a7cf12e499f879eb9040a27d93d35ba7e78b33e2d3,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,evolutionary_mutation,1729,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,18378cc88de78fcc9042a47a,4499,10481,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.35239236aa36439a5614,cn.comp.35239236aa36439a5614.control,cn.pair.83acbda4521c2bc36fb0b71becde1627,39eb53836295bddb3b60f6f1c20002f7a4c45edcf9e72b6a7bb9df78bff0c184,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_residual,evolutionary_mutation,2718,lagged_daily_context|raw_1min,009277cab5fa43bb30ea96574bd956d3217ad959890684f24289b0316bec9aa4,4,active_bar,qualified,2201cb209891ad6b44f36962,21,10482,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
