candidate_id,clock_namespace,signal_coverage_status,finite_count_a,finite_count_b,exact_behavior_identity,cluster_a,cluster_b,clock_cluster_id,behavior_cluster_id
cn.comp.787730ff38cb5dab04f7,stock_session,coverage_limited,9,7,,0,0,0,0
cn.comp.787b7caafc026d61e3d9,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.787f877ebf2e91f8b7a4,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78847d719b777a81eb87,stock_session,qualified,163,156,31a18b6ff18c357b518d4bbc,3796,3766,3827,8437
cn.comp.7886437843494ae166c1,stock_session,coverage_limited,3,1,,0,0,0,0
cn.comp.78891d2cb2383adb75b6,stock_session,coverage_limited,110,89,,0,0,0,0
cn.comp.788d719e1d3f9c20a9e4,stock_session,qualified,1346,1284,3e629a52de23ae85cd4e241e,3797,3767,3828,8438
cn.comp.789063f455f2a44b008e,stock_session,qualified,1330,1284,2002dec4e9b08b4d0649ae48,3798,3768,3829,8439
cn.comp.789177c8443a1b86ad1b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7893368d1db88547fed4,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.789a8e6dccf18c8b106f,stock_session,qualified,1408,1348,09479b968d7fffc256304fad,3799,3769,3830,8440
cn.comp.78aae8b414a092ccaf3c,stock_session,qualified,212,212,ee99ca5bd3dbd0df59c48867,3800,3770,3831,8441
cn.comp.78ad25f87be48cebd5b3,stock_session,qualified,214,213,84cfb28f924a68f92f2a413f,3801,3771,3832,8442
cn.comp.78b3804816a5ba4f49ef,stock_session,qualified,1346,1284,53dd122a366948abc71b28c5,3802,3772,3833,8443
cn.comp.78b8030888194ce7d9fd,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78b858acdd7ddce8b356,stock_session,qualified,1367,1314,e4b88783e310eab4c277b57e,3803,3773,3834,8444
cn.comp.78bfbf0070e71eb1631c,stock_session,qualified,1408,1348,e1bc57f81c5290c8be91fc41,3804,3774,3835,8445
cn.comp.78c8e9281a4c7296ae04,stock_session,qualified,1410,1348,6610b0e6946520c8d4f8a0de,12,12,12,4622
cn.comp.78d1c7a1f40256394062,stock_session,qualified,288,273,973999b2e784362057dae867,400,399,400,5010
cn.comp.78d25e51f8dd383094ae,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78d33caffefceabc945c,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78d413d2b36f274bd319,stock_session,qualified,1410,1364,c86dedf86e07ef80cbfe7dce,3805,3775,3836,8446
cn.comp.78d41b3ca9007907f827,stock_session,qualified,218,209,3b08c20456914c2669760535,3806,3776,3837,8447
cn.comp.78d636b896a2dfc6321d,stock_session,qualified,173,151,1ce9e6f09d7a6f84a3113595,3807,3777,3838,8448
cn.comp.78d7b4dd9c956db10d00,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.78e0265888c1b9759598,stock_session,qualified,1162,1111,eca0588994d1c9e2edcee881,1663,3262,3312,7922
cn.comp.78e151b3ba0f67b586b4,stock_session,qualified,1346,1284,24cd2321acb056c3829dc125,3808,3778,3839,8449
cn.comp.78e859d86fd28bd55fb9,stock_session,qualified,1162,1107,2323f24e28fe9fe4c6dba60f,3809,3779,3840,8450
cn.comp.78e8b351515536018909,stock_session,qualified,1370,1325,4d892321753cf1f4845d5609,3810,3780,3841,8451
cn.comp.78e8c787082dbaa2439d,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78eab222832d273f268b,stock_session,qualified,1378,1332,b28ad212cb96b543c87929ef,3811,3781,3842,8452
cn.comp.78ec687f0c73a8288fc7,stock_session,qualified,1410,1364,f9147efd7eaecec1b7ce7409,3812,3782,3843,8453
cn.comp.78ecee7999dbf303589a,stock_session,qualified,1394,1348,2a86d44a17662a7c2de3f9dd,3813,3783,3844,8454
cn.comp.78eee51c892f7b66e2b2,stock_session,qualified,1410,1364,1da200ca542507b0a009de7f,3814,3784,3845,8455
cn.comp.78f00c96545964501b9d,stock_session,qualified,154,153,128d588cf4493e48292afa33,3815,3785,3846,8456
cn.comp.78f14e90d372df6c7fd4,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.78f2f5f21bc22b4358c3,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78f934f1fd09c1ce2f95,stock_session,qualified,1392,1339,a885bbef245e504c45deb589,3816,3786,3847,8457
cn.comp.78fa3b4a5bc2d25c92eb,stock_session,qualified,1348,1304,c4a09053ab9397dabae70fbd,3465,3439,3493,8103
cn.comp.7907978963c565f058eb,stock_session,qualified,1333,1289,e387a4a5f8d3772cf07307e2,1796,1786,1808,6418
cn.comp.791c93e4ae8bac295c27,stock_session,qualified,288,273,270bc8eef630e83362a4b2bc,3817,3787,3848,8458
cn.comp.79206be44eb7af314a5c,stock_session,qualified,1408,1348,fa3f7b9d36748643a5e362b6,3818,3788,3849,8459
cn.comp.7920f4b0d3cab30d09c7,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.79231bd87d3d96d11f31,stock_session,qualified,1410,1364,6b093705697054c70f3285ca,3819,3789,3850,8460
cn.comp.7924a92272f12efb2c8b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7927f9ff48e58fafeeab,stock_session,qualified,1410,1364,378140ec2461c123aa7b6431,3820,3790,3851,8461
cn.comp.7927fe98d4e8743ed65a,stock_session,coverage_limited,150,142,,0,0,0,0
cn.comp.792de6655888d4bc212e,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.793e3e33c985f24540d1,stock_session,coverage_limited,93,93,,0,0,0,0
cn.comp.793edae5257402b1dd98,stock_session,qualified,1162,1107,35905a854e8c857cd956fb96,3821,3791,3852,8462
cn.comp.79482745f3bca884a8b0,stock_session,coverage_limited,88,73,,0,0,0,0
cn.comp.794e24fc322c6dea0ba3,stock_session,coverage_limited,90,75,,0,0,0,0
cn.comp.794f58606ef56916783f,stock_session,qualified,1410,1364,4aadc7e320aedaad11545b3f,3822,3792,3853,8463
cn.comp.794f8cfd679526abcc60,stock_session,qualified,288,273,d758ecf7a0f7c9b2acd417e3,3823,3793,3854,8464
cn.comp.7951901f10f620e78323,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.795aba5d9296ca09dbab,stock_session,qualified,1362,1316,e74b6b43a94bb7e9d5080f13,3824,3794,3855,8465
cn.comp.795b4eaef4daa041c1d1,stock_session,qualified,1408,1348,59ed1bf6faa56dd6335442a9,3825,3795,3856,8466
cn.comp.7964dd4b4437acdb79a4,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.796dba7cd388c408b625,stock_session,qualified,1410,1364,e5ccfc1309188779737db466,1190,1184,1196,5806
cn.comp.797063fa45324494b3e1,stock_session,qualified,158,149,c069c37ab5734e45f400000f,3826,3796,3857,8467
cn.comp.7978ec4b8873d33b74e4,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.797924d969be802d558f,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.797bef4297d47ff9086e,stock_session,qualified,1394,1348,a493c89739d2b8bb292ef4ed,3827,3797,3858,8468
cn.comp.79831001955e20a68a61,stock_session,qualified,1410,1364,fe198bfc502b830809683224,3828,3798,3859,8469
cn.comp.798497275e7990673cae,stock_session,qualified,1410,1364,02371e973d3c799511be183d,3829,3799,3860,8470
cn.comp.798f3649cb4c2379f225,stock_session,qualified,176,153,0406f4fc25266153ca69b1ae,3830,3800,3861,8471
cn.comp.7990c39f4753aa6adfc6,stock_session,coverage_limited,162,139,,0,0,0,0
cn.comp.79913d1dc1c52a390bf9,stock_session,coverage_limited,110,109,,0,0,0,0
cn.comp.79925e6a2d25d72dbb02,stock_session,qualified,1408,1348,5a5691a64939f9a5e82130c3,3831,3801,3862,8472
cn.comp.79953896acae2ce64461,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.799bfdaa7294cd203445,stock_session,qualified,176,153,ed88179acfc8263e258babcf,3832,3802,3863,8473
cn.comp.79af52b47be289f89cdc,stock_session,coverage_limited,150,142,,0,0,0,0
cn.comp.79b48b2acc2e6faa4f44,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.79b55214ecaf464d3112,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.79b581d7d13ae3726e92,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.79b67e0b8ae6bb9efda4,stock_session,coverage_limited,145,118,,0,0,0,0
cn.comp.79b7be30d9421efcf533,stock_session,qualified,1378,1316,8a92c08c8b877dcf8725b3b4,3833,3803,3864,8474
cn.comp.79b90a6ac752b2fb7c0b,stock_session,qualified,1410,1364,35f1cad60b8fa9fbf74452dc,3834,3804,3865,8475
cn.comp.79b95e5a9be02c931151,stock_session,coverage_limited,13,10,,0,0,0,0
cn.comp.79bf3c82f2a874e138bb,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.79d36b8e2c297268ae26,stock_session,qualified,1162,1107,c17e3916fd23d9df53ed2114,3835,3805,3866,8476
cn.comp.79dda7f269a7df4173e4,stock_session,qualified,1378,1316,aa50d49e0873fedc4cc75db8,3836,3806,3867,8477
cn.comp.79df8ca89e10db3dc09c,stock_session,qualified,1410,1364,d953b70c928620a0b0a27d62,3837,3807,3868,8478
cn.comp.79df93f4e99a3f3ce565,stock_session,qualified,1408,1348,3e5bbe69cc6e49fc00962c64,763,762,765,5375
cn.comp.79e06a578856258d8044,stock_session,qualified,1410,1364,7a1c1631cfc46db56c4fad30,3838,3808,3869,8479
cn.comp.79e116c90ff47a9c5393,stock_session,qualified,281,281,a106b09391546c07f4b22e32,3839,3809,3870,8480
cn.comp.79e180ddf648ca2f1efb,stock_session,qualified,1162,1111,69fb1d1eb27301aacaaf064b,3840,3810,3871,8481
cn.comp.79e514b16096cc4c7478,stock_session,qualified,1330,1284,1373b207b759d4e0b8991ced,3841,3811,3872,8482
cn.comp.79e8a0b00312a6527782,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.79e8c1c992cd73836f66,stock_session,qualified,1410,1364,e3c0666e28093b90fca2a240,3842,3812,3873,8483
cn.comp.79ea81c85514f857cae8,stock_session,coverage_limited,92,84,,0,0,0,0
cn.comp.79eaa021f77f93de4c9b,stock_session,coverage_limited,140,132,,0,0,0,0
cn.comp.79f11e5e1e75a7ac335e,stock_session,qualified,1346,1284,79120679b6945ec3cbec8f19,3843,3813,3874,8484
cn.comp.79f91d83fe2616aaad37,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.79ffc19e1b71708463d0,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7a03704eebb22fae3e94,stock_session,qualified,171,148,d5241ef7f66daaf67dbd8d3e,3844,3814,3875,8485
cn.comp.7a10964d218d589ce7a4,stock_session,coverage_limited,82,81,,0,0,0,0
cn.comp.7a10de33bfbed811cb1d,stock_session,qualified,1408,1348,1e62e29094b627b28f3724ae,3845,3815,3876,8486
cn.comp.7a12bfecf8df09955988,stock_session,qualified,288,273,68522b727c05e33d5628066d,3846,3816,3877,8487
cn.comp.7a137de0ea308aa5c3c7,stock_session,qualified,1410,1364,73b11777fb91e42223d2bd3c,3847,3817,3878,8488
cn.comp.7a154e8a5723f099706b,stock_session,coverage_limited,110,109,,0,0,0,0
cn.comp.7a163058c174862bbf43,stock_session,qualified,1346,1284,a40333f5055ec78c47729977,3848,3818,3879,8489
cn.comp.7a1a14bb9e41731929ab,stock_session,qualified,1410,1364,943779910eb6d3dc1842a1da,3602,3577,3632,8242
cn.comp.7a2127675643c93e9b20,stock_session,qualified,1354,1309,132799d1367b42e77bfe1fcd,3849,3819,3880,8490
cn.comp.7a21a16b05a5f14df303,stock_session,qualified,1382,1324,415b6ce551fa5fa84ea8119f,24,2163,2190,6800
cn.comp.7a22d511ca1ff8e6e218,stock_session,qualified,1410,1348,e73d6df5e6580563371ebeb1,3850,3820,3881,8491
cn.comp.7a2c50d3d771980a445d,stock_session,qualified,1162,1111,932c5518079157665758f54d,3851,3821,3882,8492
cn.comp.7a2ee139debd75f92201,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7a39b6115a312aada5e2,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7a3a8d1d55d3d5aab685,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7a3bd41b3a68c7a74e6b,stock_session,qualified,1410,1364,e04228e3925ba82c672bbee9,3852,3822,3883,8493
cn.comp.7a3e4c7d2d2435681125,stock_session,qualified,1410,1364,058fcf5b160b49651658c0c0,3853,3823,3884,8494
cn.comp.7a4c90e0a1cc573fd0d6,stock_session,qualified,1410,1364,ae38caa5e483093c5d36b62e,3854,3824,3885,8495
cn.comp.7a561e0fa08d850034c1,stock_session,qualified,1408,1348,9e721f8b89fa174d6d84b2b9,3855,3825,3886,8496
cn.comp.7a56869977d9b1f1e1e2,stock_session,qualified,1408,1348,ceac39c37768cea0492e1089,3856,3826,3887,8497
cn.comp.7a577899fa2204a6e1d3,stock_session,qualified,218,209,f8410c05b5350df1b002282a,3857,3827,3888,8498
cn.comp.7a5f28600d95b2bbb2e3,stock_session,qualified,1408,1348,3bee73c8c01dba478fe18c1f,3858,319,3889,8499
cn.comp.7a616abd0692792deb0d,stock_session,qualified,292,292,c70094feb58abadc02479643,3859,3828,3890,8500
cn.comp.7a61fd26aa56308109ff,stock_session,qualified,1394,1348,9db9e6a61e7124dc3561a4d6,3860,3829,3891,8501
cn.comp.7a63f134b2448c39a378,stock_session,qualified,1410,1348,f17c74915e2d9f46fc48993d,3861,3830,3892,8502
cn.comp.7a66fb8d2f3cc45c3c34,stock_session,coverage_limited,107,84,,0,0,0,0
cn.comp.7a677796b84e8793604f,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7a6cc0d345151c722b9c,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7a70b80305fa2b11941c,stock_session,qualified,1410,1364,39796bc55ad2475e0f53c6ba,3862,3831,3893,8503
cn.comp.7a70c3bfb6a7484af579,stock_session,qualified,1408,1348,1e8f637a6b55bbb03d4022a8,787,786,789,5399
cn.comp.7a7798bc6a3cea007537,stock_session,qualified,1408,1348,28ec2d95f6087a60c2a3a418,3863,3832,3894,8504
cn.comp.7a8205b03a071b26915a,stock_session,coverage_limited,13,10,,0,0,0,0
cn.comp.7a820ce2348fff575aa6,stock_session,qualified,211,211,7687f54908498936b258f177,3864,3833,3895,8505
cn.comp.7a8dc934c27e95363f72,stock_session,qualified,1378,1316,09b2a01d6812c74d8200838d,3865,3834,3896,8506
cn.comp.7a9ad32342513e2cd402,stock_session,qualified,1088,1043,29004bf91d2c60fab5dbbfc1,3866,3835,3897,8507
cn.comp.7a9e49410e7655a013d9,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7aacff33a663247c0583,stock_session,qualified,1378,1332,58a5ca6b7c0169b3547aec64,3867,3836,3898,8508
cn.comp.7ab139af9a14f5f73602,stock_session,qualified,1162,1111,1e9adbdfd95870b6303d3bbb,673,673,675,5285
cn.comp.7ac0a442d90cd1641aeb,stock_session,qualified,1410,1364,2796721a235c4583dacd3bf4,3868,3837,3899,8509
cn.comp.7ac39deb07c1fbecea12,stock_session,coverage_limited,92,92,,0,0,0,0
cn.comp.7acf75ec321940fdae4f,stock_session,qualified,1275,1235,96486c266ac8f72b5f7994d9,3869,3838,3900,8510
cn.comp.7ad6adac9d1c6062e44c,stock_session,qualified,1348,1304,76f4c0901736c007f339270a,3870,3839,3901,8511
cn.comp.7ad8e6b36dd6da379c1f,stock_session,qualified,218,209,7f4a17eb2ae8ed0a1d64a059,3871,3840,3902,8512
cn.comp.7ae3bc18c1c5c0a1b853,stock_session,coverage_limited,3,3,,0,0,0,0
cn.comp.7ae64e3dad5d45fcd34b,stock_session,coverage_limited,15,15,,0,0,0,0
cn.comp.7aef64ed038926ecfae1,stock_session,coverage_limited,58,51,,0,0,0,0
cn.comp.7af05d9a9651bf255436,stock_session,coverage_limited,3,3,,0,0,0,0
cn.comp.7af4f46efafc8af3cc72,stock_session,coverage_limited,110,109,,0,0,0,0
cn.comp.7af894a3b4dc1053ca68,stock_session,qualified,1410,1364,df5b5e3d5d572c6170829918,3872,3841,3903,8513
cn.comp.7afdae84ffd288a8f34b,stock_session,qualified,1382,1324,f2dffccaa4d6cbfcf1695ce7,3873,3842,3904,8514
cn.comp.7b1018b5e7600f717756,stock_session,qualified,1386,1341,c714a16eb0f2d3e3eeb025e0,3874,3843,3905,8515
cn.comp.7b1a0bde812dc52d6eb2,stock_session,qualified,1346,1284,f3f01d1821f15859756fe678,12,12,12,4622
cn.comp.7b1a4a7f0c230c68e05d,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b1db79bea9fba43a241,stock_session,coverage_limited,13,10,,0,0,0,0
cn.comp.7b20b98688722f5476c3,stock_session,qualified,1275,1235,233bccf46cb29baca5c335c4,3875,3844,3906,8516
cn.comp.7b25b2532d2f5f09cd53,stock_session,qualified,1410,1364,6c3f1ac0ed52f2ad56bcd77a,3876,3845,3907,8517
cn.comp.7b2e1a0140cff2eb3b91,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b305b252546d73e933d,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b388e76498010e199df,stock_session,qualified,1378,1332,22531a4874d288daca8148d0,3877,3846,3908,8518
cn.comp.7b3d17674326fc86cc80,stock_session,qualified,1378,1332,dadabc3c203decf4a755aa5d,3878,415,3909,8519
cn.comp.7b496bb376bcc2de3f03,stock_session,qualified,176,153,4f8782447c535863de9bc3d2,3879,3847,3910,8520
cn.comp.7b4ee4bf37037700ebee,stock_session,qualified,1275,1235,906341f41e93d20f59e7f2ec,934,933,937,5547
cn.comp.7b551ac2515ecafd65e5,stock_session,qualified,1410,1364,4f24588a17de9f4f8e3f4274,3880,3848,3911,8521
cn.comp.7b58c168f24c54290b5c,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b5a7e10064de6b88976,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b5e42f63a71db8413bb,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7b5e8b41dc33aea098b8,stock_session,qualified,281,281,ff48ab555aacb7ded71b1736,3881,3849,3912,8522
cn.comp.7b5f94454badc83f3771,stock_session,qualified,288,273,18b0c51fe0afe5cfb4d558fc,3882,3850,3913,8523
cn.comp.7b64d981912e01329ad3,stock_session,coverage_limited,82,81,,0,0,0,0
cn.comp.7b704837172fe7df22fd,stock_session,qualified,1162,1111,0b90ef76707edd47b45cf134,422,421,422,5032
cn.comp.7b73fef2354e5a001fca,stock_session,qualified,1408,1348,eba27021730a5a9591960894,3883,3851,3914,8524
cn.comp.7b7822844e92c982eaec,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b7f1e47c3a59f4dd925,stock_session,qualified,1410,1364,8795067c631b11422d3d94a9,3884,3852,3915,8525
cn.comp.7b8596ac09c94b25417d,stock_session,qualified,1410,1364,956f8a13b0e8db25413ca227,3885,3853,3916,8526
cn.comp.7b89330f281e9493d438,stock_session,qualified,1382,1324,415b6ce551fa5fa84ea8119f,24,2163,2190,6800
cn.comp.7b91b5d7ef499ff29710,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7b95c134d5e4dbe89657,stock_session,coverage_limited,73,75,,0,0,0,0
cn.comp.7ba15a5a376193d46579,stock_session,coverage_limited,88,73,,0,0,0,0
cn.comp.7ba58823ea0d2813ca93,stock_session,qualified,1347,1289,16e4694579c659372fa893ca,3886,3854,3917,8527
cn.comp.7ba6cd92474834a2539a,stock_session,qualified,1330,1284,f2f1f7febb1a364dd410b345,3887,3855,3918,8528
cn.comp.7bad6f5e3bea54f44bfc,stock_session,qualified,1410,1364,23029ab13cb31b69aa4e8576,3888,2317,3919,8529
cn.comp.7baec535f294b6df7ec9,stock_session,qualified,290,289,2039d28489c55e4ed7f47705,3889,3856,3920,8530
cn.comp.7bb324a2f9906dabcb33,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7bb8d5688e2ba1831594,stock_session,qualified,1410,1364,d258bd42f69d24543f9dff34,1942,1931,1957,6567
cn.comp.7bbc87ff1348f213d98f,stock_session,qualified,1410,1364,f887358348f26fb99a7220f0,3890,3857,3921,8531
cn.comp.7bbf409f5a5f5e6dd799,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7bbf81045556e70cfe1d,stock_session,qualified,1234,1188,b8bc305eb0d63f0d1e684201,3891,3858,3922,8532
cn.comp.7bc216e249f7d28c42f5,stock_session,qualified,1408,1348,3c7cffd69d1e03faecd682a1,3892,3859,3923,8533
cn.comp.7bc414283013acbd9655,stock_session,qualified,1378,1332,f29bce333b50aebb15da527c,3893,3860,3924,8534
cn.comp.7bc744a3f931344df5b8,stock_session,qualified,1408,1348,d863f6e532e7c2245af93bec,3894,3861,3925,8535
cn.comp.7bcd75fef9c50b12ecec,stock_session,qualified,1408,1348,e207f9b1ab9d8d9a125efd4f,3895,3862,3926,8536
cn.comp.7bcdc7a8d852ebf364fe,stock_session,qualified,1410,1364,557b83f1314f0c055885d609,3896,3863,3927,8537
cn.comp.7bcfb5fc7ecac83275b4,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7bd76ab327a8a84f7fd3,stock_session,qualified,1162,1111,4d87ca38de2a133156b59f4e,3897,3864,3928,8538
cn.comp.7bdaac866d7306ca3ed0,stock_session,coverage_limited,82,81,,0,0,0,0
cn.comp.7bde1f8ce3cf122a24a2,stock_session,qualified,1408,1348,cd536cae7458b1e03d413d57,942,2086,2113,6723
cn.comp.7be07c6cbf3bdba016f4,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7be4b7e07dd5c7cce484,stock_session,qualified,1410,1364,ebe0bc7a38b600b2c06bc7ad,2456,2447,2478,7088
cn.comp.7bef1a025886e1f55f1c,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7beff141eadbfab521d4,stock_session,qualified,1410,1364,0f97a1bfcaf880e6bdd1f19e,1361,1354,1369,5979
cn.comp.7bf15973c595f4dcfb79,stock_session,qualified,1410,1348,fc7351db8a47cad5294e3b52,1849,1838,1862,6472
cn.comp.7bf211de1acd9ffb0d36,stock_session,qualified,1394,1348,90742e19cf5c638ee22e8710,844,843,846,5456
cn.comp.7bf27981d5114b967f74,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7bf46fba295ad29a3236,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7bf528be760c76de9c55,stock_session,qualified,1410,1364,be81c690704da2423def4073,3898,3865,3929,8539
cn.comp.7bf8b35117cae316a255,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7bf8c29a4113cbf74c8b,stock_session,qualified,1410,1364,ac80fc2780eb5164dd7f213a,1420,1413,1428,6038
cn.comp.7bfedb033cee85473763,stock_session,coverage_limited,13,10,,0,0,0,0
cn.comp.7c0077eff6f1d3b62313,stock_session,qualified,1378,1316,b10a731dc5cdb0c3a905e9d3,3899,3866,3930,8540
cn.comp.7c021021fdd2b2bbd81f,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7c03e1e50d605dc3f160,stock_session,qualified,288,273,79c92d4113717968bd7c6fc0,3900,3867,3931,8541
cn.comp.7c10d59a71c06e503c96,stock_session,coverage_limited,112,104,,0,0,0,0
cn.comp.7c11fc30690852624a16,stock_session,qualified,1394,1348,4eb6cc33682739cb7e3ad9e6,3901,3868,3932,8542
cn.comp.7c126020b6623dd6fdde,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7c1392e41d83697d32f2,stock_session,qualified,1410,1364,23dd4007dfedc0b1964948a2,3902,3869,3933,8543
cn.comp.7c14c5e3c5dd5f9ebb8d,stock_session,coverage_limited,123,116,,0,0,0,0
cn.comp.7c1a123c70bc1ec90ef5,stock_session,qualified,1410,1364,22602a33cbc7e8f6e9d7a1d6,3903,111,3934,8544
cn.comp.7c1a6a8d83d58254e932,stock_session,qualified,1330,1284,1c29b30c32f864088395ae46,3904,3870,3935,8545
cn.comp.7c1f696f40464c622a10,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7c204924485fff150f38,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7c28769a703530cd7dd3,stock_session,qualified,382,383,ca9f7e701d3e1805269288d2,3905,3871,3936,8546
cn.comp.7c2c6b662c9fcc826549,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7c35aeaea4dffa33c96c,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7c3f19201fb50bdba9b1,stock_session,qualified,1394,1332,c45214395c2fa537cd155a63,3906,3872,3937,8547
cn.comp.7c430b6b4da9f35fc4f3,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7c4490210e0dae44bef7,stock_session,qualified,1273,1221,9a45a3eb941c44d24bc83bdb,25,25,25,4635
cn.comp.7c44d56a6a6cb1b21c79,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7c47b6b82c8e4494da03,stock_session,qualified,1330,1284,a6315f8a41d4d433b6e024b8,3907,3873,3938,8548
cn.comp.7c492f03388acecc743c,stock_session,qualified,229,231,7af99cd31c6ba02865bac321,1793,1783,1805,6415
cn.comp.7c4b98e795a93280ee3c,stock_session,qualified,154,153,1633cfd60dad8d54963de456,3908,3874,3939,8549
cn.comp.7c4df5f32c577ae5e46e,stock_session,qualified,1258,1218,5cadc0cb29e5b821dd1315df,3909,3875,3940,8550
cn.comp.7c55c80ab5630494a254,stock_session,qualified,1394,1348,f38a621283de38527bd480ca,3910,3876,3941,8551
cn.comp.7c5be49e32c08f66bed0,stock_session,coverage_limited,2,0,,0,0,0,0
